2018-07-20,0.0617
2018-07-21,0.0943
2018-07-22,0.0661
2018-07-23,0.0421
2018-07-24,0.1342
2018-07-25,0.1152
2018-07-26,0.0684
2018-07-27,0.1265
2018-07-28,0.0894
2018-07-29,0.1817
2018-07-30,0.3048
